time,latitude,longitude,elevation
2021-06-10 07:24:57.758000+00:00,48.21062469482422,9.028496742248535,772.0673217773438
2021-06-10 07:24:58.831000+00:00,48.210628509521484,9.028514862060547,771.99072265625
2021-06-10 07:24:59.789000+00:00,48.21062088012695,9.028545379638672,772.1026611328125
2021-06-10 07:25:00.835000+00:00,48.21060562133789,9.02855396270752,772.1217651367188
2021-06-10 07:25:02.176000+00:00,48.210594177246094,9.028569221496582,772.1217651367188
2021-06-10 07:25:03.777000+00:00,48.21058654785156,9.028594017028809,772.14208984375
2021-06-10 07:25:04.831000+00:00,48.21058654785156,9.028610229492188,772.1387939453125
2021-06-10 07:25:05.678000+00:00,48.21058654785156,9.028627395629883,772.1387939453125
2021-06-10 07:25:06.046000+00:00,48.2105712890625,9.028655052185059,771.9810180664062
2021-06-10 07:25:06.607000+00:00,48.21056365966797,9.028663635253906,771.9810180664062
2021-06-10 07:25:07.125000+00:00,48.21055221557617,9.028672218322754,771.9628295898438
2021-06-10 07:25:08.231000+00:00,48.21054458618164,9.028692245483398,771.9628295898438
2021-06-10 07:25:09.359000+00:00,48.21054458618164,9.028712272644043,771.9972534179688
2021-06-10 07:25:10.474000+00:00,48.21055603027344,9.028731346130371,771.9972534179688
2021-06-10 07:25:11.572000+00:00,48.2105712890625,9.028751373291016,771.9866333007812
2021-06-10 07:25:12.693000+00:00,48.21057891845703,9.028794288635254,771.9188842773438
2021-06-10 07:25:13.817000+00:00,48.210594177246094,9.028812408447266,771.9507446289062
2021-06-10 07:25:14.581000+00:00,48.210601806640625,9.028825759887695,771.9507446289062
2021-06-10 07:25:14.848000+00:00,48.21061325073242,9.028829574584961,771.9164428710938
2021-06-10 07:25:15.701000+00:00,48.21062469482422,9.02884292602539,771.9164428710938
2021-06-10 07:25:16.721000+00:00,48.21063232421875,9.02885627746582,771.9164428710938
2021-06-10 07:25:17.759000+00:00,48.21064376831055,9.028867721557617,771.9081420898438
2021-06-10 07:25:18.973000+00:00,48.21064758300781,9.02888298034668,771.7537231445312
2021-06-10 07:25:20.075000+00:00,48.21063995361328,9.028877258300781,771.7537231445312
2021-06-10 07:25:22.520000+00:00,48.210636138916016,9.028890609741211,771.7942504882812
2021-06-10 07:25:24.017000+00:00,48.21064376831055,9.028911590576172,771.7554931640625
2021-06-10 07:25:24.752000+00:00,48.21064376831055,9.028924942016602,771.7554931640625
2021-06-10 07:25:26.059000+00:00,48.210655212402344,9.028959274291992,771.712646484375
2021-06-10 07:25:28.335000+00:00,48.210655212402344,9.028982162475586,771.6776123046875
2021-06-10 07:25:29.496000+00:00,48.210655212402344,9.028999328613281,771.6453247070312
2021-06-10 07:25:30.667000+00:00,48.21065902709961,9.02901840209961,771.6453247070312
2021-06-10 07:25:32.193000+00:00,48.21065902709961,9.02904224395752,771.6124267578125
2021-06-10 07:25:35.652000+00:00,48.210655212402344,9.02905559539795,771.6633911132812
2021-06-10 07:25:37.600000+00:00,48.210655212402344,9.029078483581543,771.6682739257812
2021-06-10 07:25:38.740000+00:00,48.21065902709961,9.0291109085083,771.6071166992188
2021-06-10 07:25:39.861000+00:00,48.210655212402344,9.029129028320312,771.6024780273438
2021-06-10 07:25:40.852000+00:00,48.21063995361328,9.029182434082031,771.5906372070312
2021-06-10 07:25:42.123000+00:00,48.21061706542969,9.029255867004395,771.5906372070312
2021-06-10 07:25:42.514000+00:00,48.210609436035156,9.029273986816406,771.5906372070312
2021-06-10 07:25:43.332000+00:00,48.21059036254883,9.02932071685791,771.5136108398438
2021-06-10 07:25:43.676000+00:00,48.2105827331543,9.029341697692871,771.5136108398438
2021-06-10 07:25:44.456000+00:00,48.210575103759766,9.029366493225098,771.5136108398438
2021-06-10 07:25:45.602000+00:00,48.21055603027344,9.029422760009766,771.3160400390625
2021-06-10 07:25:46.723000+00:00,48.21054458618164,9.029449462890625,771.3160400390625
2021-06-10 07:25:47.846000+00:00,48.21052169799805,9.029480934143066,771.3103637695312
2021-06-10 07:25:48.146000+00:00,48.210514068603516,9.029492378234863,771.3103637695312
2021-06-10 07:25:48.836000+00:00,48.210506439208984,9.029509544372559,771.3177490234375
2021-06-10 07:25:49.315000+00:00,48.21049880981445,9.029522895812988,771.3177490234375
2021-06-10 07:25:50.077000+00:00,48.21049499511719,9.029541015625,771.3177490234375
2021-06-10 07:25:50.860000+00:00,48.210487365722656,9.029562950134277,771.3442993164062
2021-06-10 07:25:51.580000+00:00,48.21048355102539,9.029580116271973,771.3442993164062
2021-06-10 07:25:52.320000+00:00,48.210479736328125,9.029595375061035,771.3442993164062
2021-06-10 07:25:53.453000+00:00,48.21047592163086,9.029617309570312,771.3298950195312
2021-06-10 07:25:54.555000+00:00,48.210472106933594,9.029638290405273,771.3298950195312
2021-06-10 07:25:55.678000+00:00,48.21046447753906,9.029659271240234,771.3380126953125
2021-06-10 07:25:56.677000+00:00,48.2104606628418,9.029678344726562,771.3380126953125
2021-06-10 07:25:57.758000+00:00,48.21045684814453,9.02970027923584,771.3392944335938
2021-06-10 07:25:58.834000+00:00,48.21045684814453,9.029722213745117,771.3563842773438
2021-06-10 07:26:00.050000+00:00,48.21045684814453,9.029747009277344,771.3563842773438
2021-06-10 07:26:00.833000+00:00,48.2104606628418,9.029764175415039,771.3163452148438
2021-06-10 07:26:01.641000+00:00,48.2104606628418,9.029781341552734,771.3163452148438
2021-06-10 07:26:02.371000+00:00,48.2104606628418,9.029797554016113,771.3163452148438
2021-06-10 07:26:03.474000+00:00,48.21046447753906,9.029820442199707,771.2439575195312
2021-06-10 07:26:04.472000+00:00,48.21046447753906,9.029840469360352,771.2439575195312
2021-06-10 07:26:05.582000+00:00,48.21046829223633,9.02985954284668,771.260986328125
2021-06-10 07:26:06.852000+00:00,48.21046829223633,9.029882431030273,771.2225952148438
2021-06-10 07:26:08.059000+00:00,48.21046447753906,9.029903411865234,771.2225952148438
2021-06-10 07:26:09.040000+00:00,48.21045684814453,9.02992057800293,771.1958618164062
2021-06-10 07:26:10.375000+00:00,48.2104606628418,9.029948234558105,771.1958618164062
2021-06-10 07:26:11.497000+00:00,48.21045684814453,9.029972076416016,771.2879028320312
2021-06-10 07:26:12.434000+00:00,48.21044921875,9.029989242553711,771.2879028320312
2021-06-10 07:26:13.790000+00:00,48.21044158935547,9.030014038085938,771.3938598632812
2021-06-10 07:26:14.853000+00:00,48.2104377746582,9.030031204223633,771.4244995117188
2021-06-10 07:26:16.052000+00:00,48.21043395996094,9.030054092407227,771.4244995117188
2021-06-10 07:26:16.857000+00:00,48.21043014526367,9.030072212219238,771.4424438476562
2021-06-10 07:26:17.572000+00:00,48.21043014526367,9.030088424682617,771.4424438476562
2021-06-10 07:26:18.737000+00:00,48.210426330566406,9.030115127563477,771.4424438476562
2021-06-10 07:26:19.511000+00:00,48.210426330566406,9.030131340026855,771.397705078125
2021-06-10 07:26:20.634000+00:00,48.21042251586914,9.03015422821045,771.397705078125
2021-06-10 07:26:21.754000+00:00,48.21041488647461,9.030176162719727,771.3889770507812
2021-06-10 07:26:22.863000+00:00,48.210411071777344,9.03019905090332,771.375732421875
2021-06-10 07:26:24.058000+00:00,48.21040344238281,9.030227661132812,771.375732421875
2021-06-10 07:26:24.854000+00:00,48.21039962768555,9.03024673461914,771.4627685546875
2021-06-10 07:26:25.543000+00:00,48.21039581298828,9.03026294708252,771.4627685546875
2021-06-10 07:26:26.317000+00:00,48.210391998291016,9.030280113220215,771.4627685546875
2021-06-10 07:26:27.430000+00:00,48.21038818359375,9.030303955078125,771.4346923828125
2021-06-10 07:26:28.573000+00:00,48.21038055419922,9.030327796936035,771.4346923828125
2021-06-10 07:26:29.692000+00:00,48.21037673950195,9.03034782409668,771.4295043945312
2021-06-10 07:26:30.797000+00:00,48.21037292480469,9.030364990234375,771.4295043945312
2021-06-10 07:26:31.948000+00:00,48.21037292480469,9.030384063720703,771.498779296875
2021-06-10 07:26:32.855000+00:00,48.21037292480469,9.030404090881348,771.5316772460938
2021-06-10 07:26:34.240000+00:00,48.21036911010742,9.030431747436523,771.5316772460938
2021-06-10 07:26:35.395000+00:00,48.21036148071289,9.030454635620117,771.5131225585938
2021-06-10 07:26:36.525000+00:00,48.210357666015625,9.030476570129395,771.5131225585938
2021-06-10 07:26:37.709000+00:00,48.210357666015625,9.030498504638672,771.513671875
2021-06-10 07:26:38.853000+00:00,48.210357666015625,9.03052043914795,771.527099609375
2021-06-10 07:26:40.055000+00:00,48.21035385131836,9.030538558959961,771.527099609375
2021-06-10 07:26:41.775000+00:00,48.21034622192383,9.030558586120605,771.4547729492188
2021-06-10 07:26:43.580000+00:00,48.210330963134766,9.03056526184082,771.4163208007812
2021-06-10 07:26:44.815000+00:00,48.21031951904297,9.0305757522583,771.4163208007812
2021-06-10 07:26:45.651000+00:00,48.210304260253906,9.0305757522583,771.3191528320312
2021-06-10 07:26:46.853000+00:00,48.21028518676758,9.030584335327148,771.5540161132812
2021-06-10 07:26:47.740000+00:00,48.21026611328125,9.030585289001465,771.5540161132812
2021-06-10 07:26:48.325000+00:00,48.21025466918945,9.030588150024414,771.5540161132812
2021-06-10 07:26:48.854000+00:00,48.21024703979492,9.030591011047363,770.4046020507812
2021-06-10 07:26:50.171000+00:00,48.21022033691406,9.030595779418945,770.4046020507812
2021-06-10 07:26:51.219000+00:00,48.21019744873047,9.030597686767578,772.2738647460938
2021-06-10 07:26:51.745000+00:00,48.21018981933594,9.030598640441895,772.2738647460938
2021-06-10 07:26:52.562000+00:00,48.21017837524414,9.03060245513916,772.2738647460938
2021-06-10 07:26:53.711000+00:00,48.21016311645508,9.030610084533691,773.4927368164062
2021-06-10 07:26:54.834000+00:00,48.21015167236328,9.030620574951172,773.4927368164062
2021-06-10 07:26:55.954000+00:00,48.210147857666016,9.030632972717285,774.4947509765625
2021-06-10 07:26:56.853000+00:00,48.210140228271484,9.03064250946045,775.4163208007812
2021-06-10 07:26:58.417000+00:00,48.21012496948242,9.030661582946777,775.4163208007812
2021-06-10 07:26:59.618000+00:00,48.210121154785156,9.030675888061523,775.92578125
2021-06-10 07:27:00.843000+00:00,48.21011734008789,9.030695915222168,775.92578125
2021-06-10 07:27:01.980000+00:00,48.210121154785156,9.03072452545166,775.4835205078125
2021-06-10 07:27:02.853000+00:00,48.21012878417969,9.030734062194824,776.1895141601562
2021-06-10 07:27:04.233000+00:00,48.21014404296875,9.030753135681152,776.1895141601562
2021-06-10 07:27:05.398000+00:00,48.21015548706055,9.030773162841797,774.5563354492188
2021-06-10 07:27:06.557000+00:00,48.21016311645508,9.030792236328125,774.5563354492188
2021-06-10 07:27:07.499000+00:00,48.210166931152344,9.030808448791504,775.1621704101562
2021-06-10 07:27:08.815000+00:00,48.210182189941406,9.03083324432373,775.1621704101562
2021-06-10 07:27:09.956000+00:00,48.2101936340332,9.030840873718262,775.10400390625
2021-06-10 07:27:10.837000+00:00,48.210205078125,9.030848503112793,774.6382446289062
2021-06-10 07:27:12.216000+00:00,48.2102165222168,9.030864715576172,774.6382446289062
2021-06-10 07:27:13.358000+00:00,48.210227966308594,9.030878067016602,773.9986572265625
2021-06-10 07:27:14.854000+00:00,48.21024703979492,9.030901908874512,772.0546264648438
2021-06-10 07:27:16.052000+00:00,48.21025466918945,9.030916213989258,772.0546264648438
2021-06-10 07:27:16.832000+00:00,48.210262298583984,9.030925750732422,772.2597045898438
2021-06-10 07:27:17.978000+00:00,48.210262298583984,9.030950546264648,772.2597045898438
2021-06-10 07:27:18.355000+00:00,48.21025848388672,9.030964851379395,772.2597045898438
2021-06-10 07:27:19.211000+00:00,48.21023941040039,9.03099536895752,766.8036499023438
2021-06-10 07:27:19.526000+00:00,48.210227966308594,9.031010627746582,766.8036499023438
2021-06-10 07:27:20.370000+00:00,48.21022415161133,9.031030654907227,766.8036499023438
2021-06-10 07:27:20.697000+00:00,48.2102165222168,9.03104305267334,766.8036499023438
2021-06-10 07:27:21.499000+00:00,48.21019744873047,9.03108024597168,766.6581420898438
2021-06-10 07:27:22.660000+00:00,48.210182189941406,9.031108856201172,766.6581420898438
2021-06-10 07:27:23.016000+00:00,48.210166931152344,9.031121253967285,763.8980102539062
2021-06-10 07:27:23.819000+00:00,48.21015930175781,9.031137466430664,763.8980102539062
2021-06-10 07:27:24.835000+00:00,48.21015167236328,9.031160354614258,762.228271484375
2021-06-10 07:27:25.334000+00:00,48.210140228271484,9.031169891357422,762.228271484375
2021-06-10 07:27:26.110000+00:00,48.21013641357422,9.031181335449219,762.228271484375
2021-06-10 07:27:26.849000+00:00,48.21012878417969,9.031195640563965,765.0304565429688
2021-06-10 07:27:28.428000+00:00,48.21010971069336,9.03121566772461,765.0304565429688
2021-06-10 07:27:29.639000+00:00,48.21010208129883,9.031234741210938,762.2012329101562
2021-06-10 07:27:30.775000+00:00,48.2100944519043,9.031251907348633,762.2012329101562
2021-06-10 07:27:31.918000+00:00,48.210086822509766,9.031270027160645,768.0802612304688
2021-06-10 07:27:32.856000+00:00,48.210079193115234,9.031282424926758,766.2607421875
2021-06-10 07:27:34.225000+00:00,48.2100715637207,9.031301498413086,766.2607421875
2021-06-10 07:27:35.433000+00:00,48.21006393432617,9.031332015991211,765.0216674804688
2021-06-10 07:27:36.572000+00:00,48.21005630493164,9.031351089477539,765.0216674804688
2021-06-10 07:27:37.757000+00:00,48.21004867553711,9.0313720703125,764.1384887695312
2021-06-10 07:27:38.858000+00:00,48.21004104614258,9.031394004821777,760.8184814453125
2021-06-10 07:27:40.117000+00:00,48.21003723144531,9.031415939331055,760.8184814453125
2021-06-10 07:27:40.829000+00:00,48.21003341674805,9.0314302444458,762.3304443359375
2021-06-10 07:27:41.362000+00:00,48.21002960205078,9.031452178955078,762.3304443359375
2021-06-10 07:27:42.517000+00:00,48.21002197265625,9.03147029876709,762.3304443359375
2021-06-10 07:27:43.699000+00:00,48.21001434326172,9.031490325927734,763.669921875
2021-06-10 07:27:44.829000+00:00,48.21001052856445,9.031511306762695,763.669921875
2021-06-10 07:27:45.993000+00:00,48.21000289916992,9.031532287597656,764.7105712890625
2021-06-10 07:27:47.218000+00:00,48.209999084472656,9.031554222106934,764.612548828125
2021-06-10 07:27:48.379000+00:00,48.20999526977539,9.031577110290527,764.612548828125
2021-06-10 07:27:49.583000+00:00,48.20999526977539,9.03160285949707,765.5433959960938
2021-06-10 07:27:50.713000+00:00,48.20999526977539,9.031625747680664,765.5433959960938
2021-06-10 07:27:51.092000+00:00,48.21000671386719,9.031639099121094,769.0862426757812
2021-06-10 07:27:51.898000+00:00,48.21001434326172,9.031655311584473,769.0862426757812
2021-06-10 07:27:52.252000+00:00,48.21002197265625,9.031664848327637,769.0862426757812
2021-06-10 07:27:52.829000+00:00,48.210025787353516,9.03167724609375,769.3544921875
2021-06-10 07:27:53.415000+00:00,48.21002960205078,9.031689643859863,769.3544921875
2021-06-10 07:27:54.215000+00:00,48.21002960205078,9.031705856323242,769.3544921875
2021-06-10 07:27:55.368000+00:00,48.21002960205078,9.031729698181152,769.3544921875
2021-06-10 07:27:56.555000+00:00,48.21003341674805,9.031755447387695,767.9451904296875
2021-06-10 07:27:57.725000+00:00,48.21003723144531,9.031780242919922,762.5615234375
2021-06-10 07:27:58.841000+00:00,48.21004104614258,9.031805992126465,762.8609619140625
2021-06-10 07:28:00.091000+00:00,48.210044860839844,9.031835556030273,762.8609619140625
2021-06-10 07:28:01.231000+00:00,48.21004867553711,9.031856536865234,763.996826171875
2021-06-10 07:28:02.426000+00:00,48.210052490234375,9.031869888305664,763.996826171875
2021-06-10 07:28:03.619000+00:00,48.21005630493164,9.031885147094727,764.1663208007812
2021-06-10 07:28:04.740000+00:00,48.210052490234375,9.031905174255371,764.1663208007812
2021-06-10 07:28:05.925000+00:00,48.210052490234375,9.031929016113281,765.6560668945312
2021-06-10 07:28:06.856000+00:00,48.210044860839844,9.031949043273926,766.7880859375
2021-06-10 07:28:08.236000+00:00,48.21003723144531,9.031973838806152,766.7880859375
2021-06-10 07:28:09.420000+00:00,48.21002960205078,9.031994819641113,766.1348266601562
2021-06-10 07:28:10.577000+00:00,48.21002197265625,9.032018661499023,766.1348266601562
2021-06-10 07:28:11.779000+00:00,48.21000671386719,9.032042503356934,767.6697387695312
2021-06-10 07:28:12.838000+00:00,48.209999084472656,9.032059669494629,766.3765258789062
2021-06-10 07:28:14.059000+00:00,48.20998764038086,9.032074928283691,766.3765258789062
2021-06-10 07:28:15.255000+00:00,48.20997619628906,9.032089233398438,769.2371826171875
2021-06-10 07:28:16.436000+00:00,48.209964752197266,9.03210735321045,769.2371826171875
2021-06-10 07:28:17.660000+00:00,48.20995330810547,9.032125473022461,769.3148803710938
2021-06-10 07:28:18.842000+00:00,48.209938049316406,9.032143592834473,769.3148803710938
2021-06-10 07:28:20.077000+00:00,48.209930419921875,9.032159805297852,774.3779907226562
2021-06-10 07:28:21.278000+00:00,48.20992660522461,9.032185554504395,774.1880493164062
2021-06-10 07:28:22.481000+00:00,48.20991897583008,9.032209396362305,774.1880493164062
2021-06-10 07:28:23.653000+00:00,48.20990753173828,9.032228469848633,776.74560546875
2021-06-10 07:28:24.796000+00:00,48.209896087646484,9.032246589660645,776.74560546875
2021-06-10 07:28:25.985000+00:00,48.20988464355469,9.03226089477539,780.8753662109375
2021-06-10 07:28:26.854000+00:00,48.20987319946289,9.032268524169922,778.7854614257812
2021-06-10 07:28:27.505000+00:00,48.20986557006836,9.032267570495605,778.7854614257812
2021-06-10 07:28:28.354000+00:00,48.20985412597656,9.032271385192871,778.7854614257812
2021-06-10 07:28:29.514000+00:00,48.209835052490234,9.032269477844238,777.6809692382812
2021-06-10 07:28:30.687000+00:00,48.20981979370117,9.032271385192871,777.6809692382812
2021-06-10 07:28:31.879000+00:00,48.209800720214844,9.032266616821289,778.1472778320312
2021-06-10 07:28:32.853000+00:00,48.20978927612305,9.032265663146973,777.8588256835938
2021-06-10 07:28:34.133000+00:00,48.20977020263672,9.032266616821289,777.8588256835938
2021-06-10 07:28:34.852000+00:00,48.20975875854492,9.032267570495605,777.4696044921875
2021-06-10 07:28:35.335000+00:00,48.20975112915039,9.032261848449707,777.4696044921875
2021-06-10 07:28:36.387000+00:00,48.20973587036133,9.032257080078125,777.4696044921875
2021-06-10 07:28:37.559000+00:00,48.209712982177734,9.032251358032227,779.1266479492188
2021-06-10 07:28:38.679000+00:00,48.209693908691406,9.03225040435791,779.1266479492188
2021-06-10 07:28:39.834000+00:00,48.20967483520508,9.032252311706543,779.3304443359375
2021-06-10 07:28:40.801000+00:00,48.209659576416016,9.032257080078125,779.3304443359375
2021-06-10 07:28:41.403000+00:00,48.20964813232422,9.032261848449707,780.2232666015625
2021-06-10 07:28:41.994000+00:00,48.20964050292969,9.032267570495605,780.2232666015625
2021-06-10 07:28:42.538000+00:00,48.209632873535156,9.032273292541504,780.2232666015625
2021-06-10 07:28:43.721000+00:00,48.209625244140625,9.032283782958984,780.896728515625
2021-06-10 07:28:44.855000+00:00,48.20962142944336,9.032296180725098,779.4718017578125
2021-06-10 07:28:46.698000+00:00,48.209617614746094,9.03231143951416,779.4718017578125
2021-06-10 07:28:47.997000+00:00,48.209617614746094,9.032328605651855,780.2477416992188
2021-06-10 07:28:48.831000+00:00,48.209617614746094,9.032343864440918,780.0517578125
2021-06-10 07:28:50.199000+00:00,48.20961380004883,9.032366752624512,780.0517578125
2021-06-10 07:28:50.860000+00:00,48.20960998535156,9.032380104064941,779.9009399414062
2021-06-10 07:28:51.856000+00:00,48.2096061706543,9.032400131225586,779.9009399414062
2021-06-10 07:28:52.831000+00:00,48.2096061706543,9.03242015838623,783.11376953125
2021-06-10 07:28:53.813000+00:00,48.2096061706543,9.03243637084961,783.11376953125
2021-06-10 07:28:54.798000+00:00,48.20960235595703,9.032454490661621,783.11376953125
2021-06-10 07:28:56.133000+00:00,48.2096061706543,9.03248119354248,774.2599487304688
2021-06-10 07:28:57.114000+00:00,48.209617614746094,9.032506942749023,774.7874145507812
2021-06-10 07:28:57.675000+00:00,48.209625244140625,9.032520294189453,774.7874145507812
2021-06-10 07:28:58.273000+00:00,48.20962905883789,9.032533645629883,774.7874145507812
2021-06-10 07:28:59.650000+00:00,48.20964813232422,9.032564163208008,773.3192138671875
2021-06-10 07:29:00.853000+00:00,48.20966339111328,9.032587051391602,773.3192138671875
2021-06-10 07:29:01.194000+00:00,48.209678649902344,9.032598495483398,774.6328125
2021-06-10 07:29:02.029000+00:00,48.209686279296875,9.032615661621094,774.6328125
2021-06-10 07:29:02.853000+00:00,48.20969772338867,9.032634735107422,773.0339965820312
2021-06-10 07:29:03.239000+00:00,48.20970916748047,9.032645225524902,773.0339965820312
2021-06-10 07:29:04.375000+00:00,48.209716796875,9.032670021057129,773.0339965820312
2021-06-10 07:29:05.535000+00:00,48.209720611572266,9.032693862915039,772.7005004882812
2021-06-10 07:29:06.708000+00:00,48.209720611572266,9.032718658447266,772.7005004882812
2021-06-10 07:29:07.878000+00:00,48.209716796875,9.032742500305176,771.4320678710938
2021-06-10 07:29:08.855000+00:00,48.209712982177734,9.03276252746582,771.2161865234375
2021-06-10 07:29:10.255000+00:00,48.20970153808594,9.03278923034668,771.2161865234375
2021-06-10 07:29:11.388000+00:00,48.20969009399414,9.032807350158691,772.9902954101562
2021-06-10 07:29:12.517000+00:00,48.209678649902344,9.03282642364502,772.9902954101562
2021-06-10 07:29:13.701000+00:00,48.20966339111328,9.032843589782715,771.9544677734375
2021-06-10 07:29:14.835000+00:00,48.20965576171875,9.032857894897461,771.6442260742188
2021-06-10 07:29:16.097000+00:00,48.20964050292969,9.03287410736084,771.6442260742188
2021-06-10 07:29:16.835000+00:00,48.20962905883789,9.032881736755371,771.7745361328125
2021-06-10 07:29:18.472000+00:00,48.20960998535156,9.032903671264648,771.7745361328125
2021-06-10 07:29:19.615000+00:00,48.2095947265625,9.03292465209961,770.541748046875
2021-06-10 07:29:20.809000+00:00,48.20958709716797,9.032933235168457,770.541748046875
2021-06-10 07:29:22+00:00,48.20957946777344,9.032946586608887,769.3534545898438
2021-06-10 07:29:22.835000+00:00,48.209571838378906,9.032958030700684,766.5936889648438
2021-06-10 07:29:24.271000+00:00,48.209564208984375,9.032979965209961,766.5936889648438
2021-06-10 07:29:25.456000+00:00,48.209556579589844,9.032999038696289,767.6737670898438
